date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,z_score
20-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,367.62,35995.89,0.143,Black Friday,In Stock,4.5,175,-0.856256082
20-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,398.64,38605.09,0.071,Black Friday,In Stock,4.3,253,-0.79842534
20-11-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,918.33,90904.71,0.081,Black Friday,Out of Stock,4.4,100,0.360752109
20-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,846.15,81655.07,0.153,Black Friday,In Stock,4.6,45,0.155741555
20-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,531.22,52940.95,0.113,Black Friday,In Stock,4.2,137,-0.480682962
20-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,655.23,63474.64,0.18,Black Friday,In Stock,4.2,83,-0.24721251
20-11-2020,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,531.21,45139.87,0.335,Black Friday,In Stock,4.2,205,-0.653587393
21-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,787.86,78283.32,0.211,Black Friday,In Stock,4.9,88,0.081009529
21-11-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,901.52,89981.89,0.098,Black Friday,In Stock,4.5,56,0.340298574
21-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,407.79,34513.02,0.319,Black Friday,Out of Stock,4.1,221,-0.889122658
21-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,516.94,49976.11,0.137,Black Friday,Out of Stock,4.5,189,-0.546396167
21-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,700.77,69063.14,0.123,Black Friday,In Stock,4.4,213,-0.12334807
21-11-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,682.46,67537.11,0.146,Black Friday,In Stock,4.6,154,-0.157171252
21-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,844.5,82076.11,0.155,Black Friday,In Stock,4.7,147,0.165073555
22-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,381.97,36782.3,0.11,Black Friday,In Stock,4.4,139,-0.83882596
22-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,378.85,37189.28,0.117,Black Friday,In Stock,4.4,383,-0.829805588
22-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,894.7,87769.33,0.104,Black Friday,Low Stock,4.5,19,0.291259027
22-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,503.43,48862.53,0.16,Black Friday,In Stock,4.3,210,-0.571077739
22-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,501.65,48236,0.163,Black Friday,In Stock,4.7,113,-0.584964254
22-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,705.54,69162.91,0.117,Black Friday,In Stock,4.5,150,-0.121136751
22-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,849.61,84048.11,0.15,Black Friday,Low Stock,4.7,186,0.20878129
23-11-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,275.25,22930.23,0.358,Black Friday,In Stock,4.5,437,-1.145845536
23-11-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,380.69,37375.09,0.113,Black Friday,In Stock,4.9,308,-0.825687264
23-11-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,301.98,25235.41,0.296,Black Friday,Out of Stock,3.9,188,-1.094753145
23-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,685.38,66438.53,0.142,Black Friday,In Stock,4.4,237,-0.181520361
23-11-2020,Amazon,iPhone,iPhone 12 64GB,Referbished,799,78302,492.48,42608.51,0.384,Black Friday,In Stock,4,245,-0.709692876
23-11-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,701.35,67946.75,0.122,Black Friday,In Stock,4.3,175,-0.148091923
24-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,349.59,34662.59,0.185,Black Friday,In Stock,4.4,308,-0.885807564
24-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,358.27,34546.46,0.165,Black Friday,In Stock,4.5,420,-0.888381489
24-11-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,284.61,24443.11,0.337,Black Friday,In Stock,3.9,158,-1.112313813
24-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,353.91,35167.81,0.175,Black Friday,Out of Stock,4.7,421,-0.874609784
24-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,899.82,89143.68,0.099,Black Friday,In Stock,4.6,27,0.321720349
24-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,394.19,33086.64,0.342,Black Friday,In Stock,3.9,174,-0.920737181
24-11-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,695.01,67253.82,0.13,Black Friday,In Stock,4.3,193,-0.163450138
24-11-2020,Amazon,iPhone,iPhone 12 64GB,Referbished,799,78302,544.85,47015.82,0.318,Black Friday,Low Stock,4,81,-0.612008526
24-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,670.55,64742.06,0.161,Black Friday,In Stock,4.2,96,-0.219121203
24-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,680.73,56852.11,0.319,Black Friday,In Stock,4.5,162,-0.393995363
25-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,483.91,46526.03,0.192,Black Friday,In Stock,4.4,121,-0.622864313
25-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,507.39,49003.44,0.153,Black Friday,In Stock,4.7,218,-0.567954587
25-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,393.69,32899.84,0.343,Black Friday,In Stock,4.1,137,-0.924877447
25-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,536.35,53257.48,0.105,Black Friday,Out of Stock,4.7,131,-0.473667339
25-11-2020,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,476.31,40231.22,0.404,Black Friday,In Stock,4.1,168,-0.762383525
26-11-2020,Amazon,Watch,Apple Watch Series 6 ,Referbished,429,42042,304.75,26104.35,0.29,Black Friday,Out of Stock,4.4,282,-1.075493814
26-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,393.78,38299.04,0.082,Black Friday,In Stock,4.6,191,-0.805208683
26-11-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,818.89,78700.81,0.18,Black Friday,In Stock,4.4,108,0.090262846
26-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,340.27,28904.89,0.432,Black Friday,In Stock,3.9,180,-1.013422181
26-11-2020,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,586.41,50578.64,0.266,Black Friday,In Stock,4.5,144,-0.533041593
26-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,860.23,82985.33,0.139,Black Friday,In Stock,4.2,160,0.185225658
26-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,912.26,88816.97,0.087,Black Friday,Low Stock,4.8,169,0.314479094
27-11-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,379.32,36544.8,0.116,Black Friday,Out of Stock,4.2,187,-0.844089949
27-11-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,273.66,23704.63,0.362,Black Friday,In Stock,4.3,210,-1.128681606
27-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,803.47,79812.26,0.196,Black Friday,Low Stock,4.6,46,0.114897208
27-11-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,865.01,86191.47,0.134,Black Friday,In Stock,4.8,107,0.256287077
27-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,510.48,49645.65,0.148,Black Friday,In Stock,4.5,223,-0.553720538
27-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,361.19,30412.49,0.397,Black Friday,In Stock,4.1,192,-0.980007485
27-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,416.72,35571.68,0.304,Black Friday,In Stock,4,138,-0.865658342
28-11-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,391.11,38239.71,0.088,Black Friday,In Stock,4.4,416,-0.806523683
28-11-2020,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,693.32,57862.52,0.306,Black Friday,Low Stock,4,52,-0.371600469
28-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,634.34,53590.62,0.365,Black Friday,In Stock,4.4,219,-0.466283568
28-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,658.84,55957.78,0.34,Black Friday,In Stock,4.1,233,-0.413817442
29-11-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,376.38,37357.45,0.123,Black Friday,In Stock,4.9,157,-0.82607824
29-11-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,390.54,38614.8,0.09,Black Friday,In Stock,4.4,321,-0.798210126
29-11-2020,Flipkart,Mac,MacBook Air M1 256GB,Referbished,999,97902,717.89,61121.03,0.281,Black Friday,In Stock,3.8,86,-0.299378313
29-11-2020,Flipkart,Mac,MacBook Air M1 256GB,Referbished,999,97902,630.19,52934.2,0.369,Black Friday,Out of Stock,4.4,87,-0.48083257
29-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,478.71,47459.59,0.201,Black Friday,In Stock,4.8,268,-0.602172734
29-11-2020,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,532.9,44766.46,0.333,Black Friday,Out of Stock,3.9,238,-0.661863714
29-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,702.78,67708.29,0.12,Black Friday,In Stock,4.6,150,-0.15337719
29-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,657.36,56282.39,0.342,Black Friday,Low Stock,4.1,134,-0.406622732
29-11-2020,Amazon,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,636.46,54562.18,0.363,Black Friday,In Stock,4.5,138,-0.444749752
29-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,903.48,89631.7,0.096,Black Friday,Low Stock,4.3,190,0.332536905
30-11-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,294.6,24916.39,0.313,Black Friday,In Stock,4.4,354,-1.101823957
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,372.55,31095.21,0.378,Black Friday,In Stock,4.4,137,-0.964875566
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,508.49,49759.8,0.151,Black Friday,In Stock,4.5,200,-0.551190498
30-11-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,493.67,48640.27,0.176,Black Friday,In Stock,4.2,146,-0.576003947
30-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,371.77,31137.43,0.379,Black Friday,Low Stock,3.9,177,-0.963939795
30-11-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,490.19,47431.82,0.182,Black Friday,In Stock,4.8,144,-0.602788233
30-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,679.52,66933.85,0.15,Black Friday,Out of Stock,4.3,167,-0.170542006
30-11-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,698.54,67963.69,0.126,Black Friday,Low Stock,4.3,284,-0.147716462
30-11-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,821.56,79000.28,0.178,Black Friday,In Stock,4.3,195,0.096900349
01-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,434.73,42170.84,-0.013,Regular Sale,In Stock,4.4,188,-0.719393466
01-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,435.42,42816.21,-0.015,Regular Sale,Out of Stock,4.3,382,-0.705089378
01-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1018.12,100835.94,-0.019,Regular Sale,In Stock,4.3,169,0.580869538
01-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1017.34,100951.63,-0.018,Regular Sale,In Stock,4.2,78,0.58343371
02-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,483.85,41561.61,0.192,Regular Sale,In Stock,3.9,204,-0.732896541
02-12-2020,Flipkart,iPhone,iPhone 12 64GB,Referbished,799,78302,611.71,51080.41,0.234,Regular Sale,In Stock,3.9,192,-0.521920279
02-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,799.07,78397.38,0,Regular Sale,In Stock,4.7,225,0.083537573
02-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,991.72,96750.88,0.007,Regular Sale,In Stock,4.4,276,0.490327591
03-12-2020,Amazon,Watch,Apple Watch Series 6 ,Referbished,429,42042,328.12,27398.22,0.235,Regular Sale,In Stock,4,285,-1.046816265
03-12-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,423.57,40798.71,0.013,Regular Sale,In Stock,4.5,303,-0.749805583
03-12-2020,Flipkart,Mac,MacBook Air M1 256GB,Referbished,999,97902,845.76,72687.69,0.153,Regular Sale,Low Stock,3.8,62,-0.043012942
03-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,600.35,58552.39,-0.002,Regular Sale,In Stock,4.2,128,-0.356310075
03-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,806.99,79889.81,-0.01,Regular Sale,In Stock,4.8,172,0.116616039
03-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1006.93,98966.17,-0.008,Regular Sale,In Stock,4.7,274,0.539427646
04-12-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,353.35,29475.88,0.176,Regular Sale,In Stock,4.1,412,-1.000766664
04-12-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,429.8,42565.88,-0.002,Regular Sale,In Stock,4.3,156,-0.710637734
04-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,434.63,43246.57,-0.013,Regular Sale,In Stock,4.6,440,-0.695550808
04-12-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,429.89,41741.62,-0.002,Regular Sale,In Stock,4.6,259,-0.728906769
04-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,980.36,96376.45,0.019,Regular Sale,In Stock,4.9,190,0.482028662
05-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,433.25,43070.58,-0.01,Regular Sale,In Stock,4.5,382,-0.699451479
05-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,423.18,40855.39,0.014,Regular Sale,In Stock,4.7,395,-0.748549318
05-12-2020,Flipkart,Mac,MacBook Air M1 256GB,Referbished,999,97902,779.97,66247.43,0.219,Regular Sale,In Stock,4.1,75,-0.185755933
05-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.1,77711.96,0.011,Regular Sale,In Stock,4.4,101,0.068345811
05-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,800.58,77091.55,-0.002,Regular Sale,In Stock,4.8,238,0.054594941
05-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,985.37,97055.47,0.014,Regular Sale,In Stock,4.6,302,0.497078574
06-12-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,356.64,30248.54,0.169,Regular Sale,In Stock,4.2,407,-0.9836413
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,986.61,95150.88,0.012,Regular Sale,In Stock,4.7,68,0.454864925
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1000.55,98054.81,-0.002,Regular Sale,Out of Stock,4.2,96,0.519228111
06-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,994.67,99400.42,0.004,Regular Sale,In Stock,4.8,137,0.549052435
06-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,608.48,59405.15,-0.016,Regular Sale,In Stock,4.8,260,-0.337409361
06-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.22,80392.58,-0.013,Regular Sale,In Stock,4.3,258,0.127759517
07-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1011.97,97637.6,-0.013,Regular Sale,In Stock,4.4,102,0.509981
07-12-2020,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,811.18,69928.98,0.188,Regular Sale,In Stock,4.3,123,-0.104157448
07-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1013.92,100834.03,-0.015,Regular Sale,In Stock,4.5,147,0.580827204
07-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,588.02,57793.67,0.018,Regular Sale,In Stock,4.6,132,-0.373126471
07-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,607.62,59334.31,-0.014,Regular Sale,In Stock,4.3,259,-0.338979471
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,602.62,58527.02,-0.006,Regular Sale,In Stock,4.9,193,-0.35687238
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.24,58287.58,-0.01,Regular Sale,In Stock,4.2,190,-0.362179368
07-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,601.44,58745.45,-0.004,Regular Sale,In Stock,4.4,212,-0.352031062
08-12-2020,Amazon,Watch,Apple Watch Series 6 ,Referbished,429,42042,360.31,31087.53,0.16,Regular Sale,Low Stock,4.5,241,-0.965045787
08-12-2020,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,706.9,59244.55,0.292,Regular Sale,In Stock,4.4,83,-0.340968926
08-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.53,96712.47,0.016,Regular Sale,In Stock,4.4,118,0.489476265
08-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1007.36,99756.43,-0.008,Regular Sale,In Stock,4.7,119,0.556943099
09-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,421.64,41707.1,0.017,Regular Sale,In Stock,4.6,286,-0.729671876
09-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.41,57672.23,0.019,Regular Sale,In Stock,4.4,188,-0.375818088
09-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,425.07,36071.57,0.29,Regular Sale,In Stock,4.3,103,-0.854578698
09-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,815.97,69112.32,0.183,Regular Sale,In Stock,3.8,144,-0.122258036
09-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1004.64,99044.71,-0.006,Regular Sale,In Stock,4.5,246,0.541168419
10-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,435.62,42236.28,-0.015,Regular Sale,In Stock,4.8,313,-0.717943043
10-12-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,427.27,42398.07,0.004,Regular Sale,In Stock,4.7,191,-0.714357103
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,987.69,97410.68,0.011,Regular Sale,In Stock,4.5,195,0.504951507
10-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,995.87,97832.8,0.003,Regular Sale,Out of Stock,4.5,162,0.514307445
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1007.17,98653.92,-0.008,Regular Sale,Out of Stock,4.5,167,0.532506885
10-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,998.16,98739.61,0.001,Regular Sale,Low Stock,4.8,175,0.534406132
10-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.78,57447.75,0.019,Regular Sale,In Stock,4.3,326,-0.3807935
10-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,Referbished,599,58702,414.59,34876.17,0.308,Regular Sale,In Stock,4.1,289,-0.881073741
10-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,789.95,77690.87,0.011,Regular Sale,In Stock,4.6,246,0.067878369
10-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,Referbished,999,97902,731.73,63252.95,0.268,Regular Sale,In Stock,3.8,295,-0.252126084
11-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,984.08,95024.21,0.015,Regular Sale,In Stock,4.8,175,0.452057391
11-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1001.19,99761.67,-0.002,Regular Sale,In Stock,4.4,130,0.55705924
11-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,803.94,78844.17,-0.006,Regular Sale,Low Stock,4.7,235,0.093440301
11-12-2020,Amazon,iPhone,iPhone 12 64GB,Referbished,799,78302,632.63,52978.56,0.208,Regular Sale,Low Stock,4,268,-0.479849368
11-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.07,101223.72,-0.018,Regular Sale,In Stock,4.4,167,0.589464358
11-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1012.2,97329.97,-0.013,Regular Sale,In Stock,4.3,301,0.503162638
12-12-2020,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,860.57,73596.36,0.139,Regular Sale,In Stock,4.3,94,-0.02287303
12-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,593.49,57424.79,0.009,Regular Sale,In Stock,4.8,252,-0.381302389
12-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.97,76151.66,0.01,Regular Sale,In Stock,4.3,306,0.033763063
12-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,788.75,76834.1,0.013,Regular Sale,In Stock,4.4,347,0.048888776
13-12-2020,Amazon,Watch,Apple Watch Series 6 ,New,429,42042,420.84,40611.88,0.019,Regular Sale,In Stock,4.8,481,-0.753946514
13-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1014.44,98913.58,-0.015,Regular Sale,In Stock,4.7,187,0.538262032
13-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,786.71,75775.93,0.015,Regular Sale,In Stock,4.3,100,0.025435321
13-12-2020,Amazon,iPhone,iPhone 12 64GB,Referbished,799,78302,576.5,48744.57,0.278,Regular Sale,Low Stock,4.4,246,-0.573692224
13-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.17,77682.53,-0.001,Regular Sale,Low Stock,4.5,130,0.06769352
13-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,791.4,76057.1,0.01,Regular Sale,In Stock,4.4,179,0.031667219
13-12-2020,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,986.4,94795.68,0.013,Regular Sale,Low Stock,4.5,340,0.446992214
14-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,428.94,42465.68,0,Regular Sale,Out of Stock,4.6,402,-0.712858583
14-12-2020,Amazon,Mac,MacBook Air M1 256GB,Referbished,999,97902,807.43,67381.68,0.192,Regular Sale,In Stock,4.1,169,-0.160616228
14-12-2020,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.99,60268.72,-0.012,Regular Sale,In Stock,4.3,168,-0.318269053
14-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.71,79888.46,-0.013,Regular Sale,In Stock,4.3,239,0.116586118
14-12-2020,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.49,79984.01,-0.002,Regular Sale,In Stock,4.8,213,0.118703904
14-12-2020,Amazon,iPhone,iPhone 12 64GB,Referbished,799,78302,677.21,57218.78,0.152,Regular Sale,In Stock,4.5,315,-0.385868429
14-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.99,101326.91,-0.019,Regular Sale,In Stock,4.2,232,0.591751478
14-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,998.98,97945.92,0,Regular Sale,In Stock,4.5,149,0.516814655
15-12-2020,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1007.26,100579.62,-0.008,Regular Sale,In Stock,4.8,70,0.575188419
15-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1016.21,99889.53,-0.017,Regular Sale,In Stock,4.7,117,0.55989315
15-12-2020,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.54,98142.77,0.016,Regular Sale,In Stock,4.3,205,0.521177671
15-12-2020,Amazon,iPhone,iPhone 12 64GB,New,799,78302,807.4,79153.47,-0.011,Regular Sale,In Stock,4.3,312,0.100295678
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.91,96322.37,0.002,Regular Sale,In Stock,4.7,274,0.480830024
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.93,96655.75,0.002,Regular Sale,Out of Stock,4.6,278,0.488219114
15-12-2020,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,999.1,99277.32,0,Regular Sale,In Stock,4.3,188,0.546324026
16-12-2020,Flipkart,Watch,Apple Watch Series 6 ,Referbished,429,42042,341.13,29263.92,0.205,Regular Sale,In Stock,4,539,-1.005464581
16-12-2020,Flipkart,Watch,Apple Watch Series 6 ,New,429,42042,423.67,41631.01,0.012,Regular Sale,In Stock,4.9,527,-0.731358348
16-12-2020,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,596.49,59381.42,0.004,Regular Sale,Out of Stock,4.8,250,-0.337935317
